"(X,Y)",Moon Points
"(77, -350)",0
"(115, -350)",0
"(116, -350)",0
"(117, -350)",0
"(118, -350)",0
"(121, -350)",0
"(122, -350)",0
"(123, -350)",0
"(103, -350)",0
"(102, -350)",0
"(101, -350)",0
"(98, -350)",0
"(81, -350)",0
"(82, -350)",0
"(83, -350)",0
"(84, -350)",0
"(85, -350)",0
"(86, -350)",0
"(87, -350)",0
"(88, -350)",0
"(91, -350)",0
"(92, -350)",0
"(93, -350)",0
"(94, -350)",0
"(95, -350)",0
"(96, -350)",0
"(97, -350)",0
"(124, -350)",0
"(125, -350)",0
"(126, -350)",0
"(147, -350)",0
"(149, -350)",0
"(151, -350)",0
"(152, -350)",0
"(153, -350)",0
"(154, -350)",0
"(155, -350)",0
"(156, -350)",0
"(157, -350)",0
"(158, -350)",0
"(160, -350)",0
"(161, -350)",0
"(162, -350)",0
"(163, -350)",0
"(164, -350)",0
"(165, -350)",0
"(148, -350)",0
"(146, -350)",0
"(127, -350)",0
"(145, -350)",0
"(128, -350)",0
"(130, -350)",0
"(131, -350)",0
"(132, -350)",0
"(133, -350)",0
"(134, -350)",0
"(135, -350)",0
"(136, -350)",0
"(137, -350)",0
"(138, -350)",0
"(140, -350)",0
"(141, -350)",0
"(142, -350)",0
"(143, -350)",0
"(144, -350)",0
"(78, -350)",0
"(76, -350)",0
"(167, -350)",0
"(19, -350)",0
"(12, -350)",0
"(13, -350)",0
"(14, -350)",0
"(15, -350)",0
"(16, -350)",0
"(17, -350)",0
"(18, -350)",0
"(21, -350)",0
"(75, -350)",0
"(22, -350)",0
"(23, -350)",0
"(24, -350)",0
"(25, -350)",0
"(26, -350)",0
"(27, -350)",0
"(28, -350)",0
"(11, -350)",0
"(8, -350)",0
"(7, -350)",0
"(6, -350)",0
"(-9, -341)",0
"(-8, -342)",0
"(-7, -343)",0
"(-6, -344)",0
"(-5, -345)",0
"(-4, -346)",0
"(-3, -347)",0
"(-2, -348)",0
"(-1, -349)",0
"(0, -350)",0
"(1, -350)",0
"(2, -350)",0
"(3, -350)",0
"(4, -350)",0
"(5, -350)",0
"(30, -350)",0
"(31, -350)",0
"(32, -350)",0
"(54, -350)",0
"(56, -350)",0
"(57, -350)",0
"(58, -350)",0
"(61, -350)",0
"(62, -350)",0
"(63, -350)",0
"(64, -350)",0
"(65, -350)",0
"(66, -350)",0
"(67, -350)",0
"(68, -350)",0
"(71, -350)",0
"(72, -350)",0
"(73, -350)",0
"(74, -350)",0
"(55, -350)",0
"(53, -350)",0
"(33, -350)",0
"(52, -350)",0
"(34, -350)",0
"(35, -350)",0
"(36, -350)",0
"(37, -350)",0
"(38, -350)",0
"(40, -350)",0
"(41, -350)",0
"(42, -350)",0
"(43, -350)",0
"(44, -350)",0
"(45, -350)",0
"(46, -350)",0
"(47, -350)",0
"(48, -350)",0
"(51, -350)",0
"(166, -350)",0
"(168, -350)",0
"(-350, 34)",0
"(295, -350)",0
"(287, -350)",0
"(288, -350)",0
"(290, -350)",0
"(291, -350)",0
"(292, -350)",0
"(293, -350)",0
"(294, -350)",0
"(296, -350)",0
"(262, -350)",0
"(297, -350)",0
"(298, -350)",0
"(300, -350)",0
"(301, -350)",0
"(302, -350)",0
"(303, -350)",0
"(304, -350)",0
"(286, -350)",0
"(285, -350)",0
"(284, -350)",0
"(283, -350)",0
"(264, -350)",0
"(265, -350)",0
"(266, -350)",0
"(267, -350)",0
"(268, -350)",0
"(271, -350)",0
"(272, -350)",0
"(273, -350)",0
"(274, -350)",0
"(275, -350)",0
"(276, -350)",0
"(277, -350)",0
"(278, -350)",0
"(281, -350)",0
"(282, -350)",0
"(305, -350)",0
"(306, -350)",0
"(307, -350)",0
"(331, -350)",0
"(333, -350)",0
"(334, -350)",0
"(335, -350)",0
"(336, -350)",0
"(337, -350)",0
"(338, -350)",0
"(339, -350)",0
"(341, -350)",0
"(342, -350)",0
"(343, -350)",0
"(344, -350)",0
"(345, -350)",0
"(346, -350)",0
"(347, -350)",0
"(348, -350)",0
"(332, -350)",0
"(328, -350)",0
"(308, -350)",0
"(327, -350)",0
"(309, -350)",0
"(311, -350)",0
"(312, -350)",0
"(313, -350)",0
"(314, -350)",0
"(315, -350)",0
"(316, -350)",0
"(317, -350)",0
"(318, -350)",0
"(321, -350)",0
"(322, -350)",0
"(323, -350)",0
"(324, -350)",0
"(325, -350)",0
"(326, -350)",0
"(263, -350)",0
"(261, -350)",0
"(171, -350)",0
"(203, -350)",0
"(194, -350)",0
"(195, -350)",0
"(196, -350)",0
"(197, -350)",0
"(198, -350)",0
"(201, -350)",0
"(202, -350)",0
"(204, -350)",0
"(258, -350)",0
"(205, -350)",0
"(206, -350)",0
"(207, -350)",0
"(208, -350)",0
"(210, -350)",0
"(211, -350)",0
"(212, -350)",0
"(193, -350)",0
"(192, -350)",0
"(191, -350)",0
"(190, -350)",0
"(172, -350)",0
"(173, -350)",0
"(174, -350)",0
"(175, -350)",0
"(176, -350)",0
"(177, -350)",0
"(178, -350)",0
"(181, -350)",0
"(182, -350)",0
"(183, -350)",0
"(184, -350)",0
"(185, -350)",0
"(186, -350)",0
"(187, -350)",0
"(188, -350)",0
"(213, -350)",0
"(214, -350)",0
"(215, -350)",0
"(238, -350)",0
"(242, -350)",0
"(243, -350)",0
"(244, -350)",0
"(245, -350)",0
"(246, -350)",0
"(247, -350)",0
"(248, -350)",0
"(249, -350)",0
"(251, -350)",0
"(252, -350)",0
"(253, -350)",0
"(254, -350)",0
"(255, -350)",0
"(256, -350)",0
"(257, -350)",0
"(241, -350)",0
"(237, -350)",0
"(216, -350)",0
"(236, -350)",0
"(217, -350)",0
"(218, -350)",0
"(221, -350)",0
"(222, -350)",0
"(223, -350)",0
"(224, -350)",0
"(225, -350)",0
"(226, -350)",0
"(227, -350)",0
"(228, -350)",0
"(231, -350)",0
"(232, -350)",0
"(233, -350)",0
"(234, -350)",0
"(235, -350)",0
"(-10, -340)",0
"(-11, -339)",0
"(-12, -338)",0
"(-256, -94)",0
"(-266, -84)",0
"(-262, -88)",0
"(-261, -89)",0
"(-260, -90)",0
"(-259, -91)",0
"(-258, -92)",0
"(-257, -93)",0
"(-255, -95)",0
"(-291, -59)",0
"(-254, -96)",0
"(-253, -97)",0
"(-252, -98)",0
"(-251, -99)",0
"(-250, -100)",0
"(-249, -101)",0
"(-248, -102)",0
"(-267, -83)",0
"(-268, -82)",0
"(-269, -81)",0
"(-270, -80)",0
"(-289, -61)",0
"(-288, -62)",0
"(-287, -63)",0
"(-282, -68)",0
"(-281, -69)",0
"(-280, -70)",0
"(-279, -71)",0
"(-278, -72)",0
"(-277, -73)",0
"(-276, -74)",0
"(-275, -75)",0
"(-274, -76)",0
"(-273, -77)",0
"(-272, -78)",0
"(-271, -79)",0
"(-247, -103)",0
"(-246, -104)",0
"(-241, -109)",0
"(-218, -132)",0
"(-216, -134)",0
"(-215, -135)",0
"(-214, -136)",0
"(-213, -137)",0
"(-212, -138)",0
"(-211, -139)",0
"(-210, -140)",0
"(-209, -141)",0
"(-208, -142)",0
"(-207, -143)",0
"(-202, -148)",0
"(-201, -149)",0
"(-200, -150)",0
"(-199, -151)",0
"(-198, -152)",0
"(-217, -133)",0
"(-219, -131)",0
"(-240, -110)",0
"(-220, -130)",0
"(-239, -111)",0
"(-238, -112)",0
"(-237, -113)",0
"(-236, -114)",0
"(-235, -115)",0
"(-234, -116)",0
"(-233, -117)",0
"(-232, -118)",0
"(-231, -119)",0
"(-230, -120)",0
"(-229, -121)",0
"(-228, -122)",0
"(-227, -123)",0
"(-222, -128)",0
"(-221, -129)",0
"(-290, -60)",0
"(-292, -58)",0
"(-13, -337)",0
"(-349, -1)",0
"(-350, 10)",0
"(-350, 6)",0
"(-350, 4)",0
"(-350, 3)",0
"(-350, 2)",0
"(-350, 1)",0
"(-350, 0)",0
"(-348, -2)",0
"(-293, -57)",0
"(-347, -3)",0
"(-346, -4)",0
"(-342, -8)",0
"(-341, -9)",0
"(-340, -10)",0
"(-339, -11)",0
"(-338, -12)",0
"(-350, 11)",0
"(-350, 12)",0
"(-350, 13)",0
"(-350, 14)",0
"(-350, 33)",0
"(-350, 32)",0
"(-350, 31)",0
"(-350, 30)",0
"(-350, 29)",0
"(-350, 25)",0
"(-350, 23)",0
"(-350, 22)",0
"(-350, 21)",0
"(-350, 20)",0
"(-350, 19)",0
"(-350, 18)",0
"(-350, 17)",0
"(-350, 16)",0
"(-350, 15)",0
"(-337, -13)",0
"(-336, -14)",0
"(-335, -15)",0
"(-313, -37)",0
"(-311, -39)",0
"(-310, -40)",0
"(-309, -41)",0
"(-308, -42)",0
"(-307, -43)",0
"(-306, -44)",0
"(-305, -45)",0
"(-301, -49)",0
"(-300, -50)",0
"(-299, -51)",0
"(-298, -52)",0
"(-297, -53)",0
"(-296, -54)",0
"(-295, -55)",0
"(-294, -56)",0
"(-312, -38)",0
"(-314, -36)",0
"(-334, -16)",0
"(-315, -35)",0
"(-333, -17)",0
"(-332, -18)",0
"(-331, -19)",0
"(-330, -20)",0
"(-329, -21)",0
"(-328, -22)",0
"(-327, -23)",0
"(-323, -27)",0
"(-322, -28)",0
"(-321, -29)",0
"(-320, -30)",0
"(-319, -31)",0
"(-318, -32)",0
"(-317, -33)",0
"(-316, -34)",0
"(-197, -153)",0
"(-196, -154)",0
"(-195, -155)",0
"(-69, -281)",0
"(-76, -274)",0
"(-75, -275)",0
"(-74, -276)",0
"(-73, -277)",0
"(-72, -278)",0
"(-71, -279)",0
"(-70, -280)",0
"(-68, -282)",0
"(-194, -156)",0
"(-67, -283)",0
"(-66, -284)",0
"(-62, -288)",0
"(-61, -289)",0
"(-60, -290)",0
"(-59, -291)",0
"(-58, -292)",0
"(-77, -273)",0
"(-78, -272)",0
"(-79, -271)",0
"(-80, -270)",0
"(-99, -251)",0
"(-98, -252)",0
"(-97, -253)",0
"(-96, -254)",0
"(-95, -255)",0
"(-94, -256)",0
"(-93, -257)",0
"(-92, -258)",0
"(-91, -259)",0
"(-90, -260)",0
"(-89, -261)",0
"(-88, -262)",0
"(-87, -263)",0
"(-82, -268)",0
"(-81, -269)",0
"(-57, -293)",0
"(-56, -294)",0
"(-55, -295)",0
"(-34, -316)",0
"(-32, -318)",0
"(-31, -319)",0
"(-30, -320)",0
"(-29, -321)",0
"(-28, -322)",0
"(-27, -323)",0
"(-22, -328)",0
"(-21, -329)",0
"(-20, -330)",0
"(-19, -331)",0
"(-18, -332)",0
"(-17, -333)",0
"(-16, -334)",0
"(-15, -335)",0
"(-14, -336)",0
"(-33, -317)",0
"(-35, -315)",0
"(-54, -296)",0
"(-36, -314)",0
"(-53, -297)",0
"(-52, -298)",0
"(-51, -299)",0
"(-50, -300)",0
"(-49, -301)",0
"(-48, -302)",0
"(-47, -303)",0
"(-46, -304)",0
"(-44, -306)",0
"(-42, -308)",0
"(-41, -309)",0
"(-40, -310)",0
"(-39, -311)",0
"(-38, -312)",0
"(-37, -313)",0
"(-100, -250)",0
"(-101, -249)",0
"(-102, -248)",0
"(-172, -178)",0
"(-170, -180)",0
"(-169, -181)",0
"(-168, -182)",0
"(-167, -183)",0
"(-162, -188)",0
"(-161, -189)",0
"(-160, -190)",0
"(-159, -191)",0
"(-158, -192)",0
"(-157, -193)",0
"(-156, -194)",0
"(-155, -195)",0
"(-154, -196)",0
"(-153, -197)",0
"(-152, -198)",0
"(-171, -179)",0
"(-173, -177)",0
"(-150, -200)",0
"(-174, -176)",0
"(-193, -157)",0
"(-192, -158)",0
"(-191, -159)",0
"(-190, -160)",0
"(-189, -161)",0
"(-188, -162)",0
"(-187, -163)",0
"(-182, -168)",0
"(-181, -169)",0
"(-180, -170)",0
"(-179, -171)",0
"(-178, -172)",0
"(-177, -173)",0
"(-176, -174)",0
"(-175, -175)",0
"(-151, -199)",0
"(-149, -201)",0
"(-106, -244)",0
"(-127, -223)",0
"(-121, -229)",0
"(-120, -230)",0
"(-119, -231)",0
"(-118, -232)",0
"(-117, -233)",0
"(-116, -234)",0
"(-115, -235)",0
"(-114, -236)",0
"(-113, -237)",0
"(-112, -238)",0
"(-111, -239)",0
"(-110, -240)",0
"(-109, -241)",0
"(-108, -242)",0
"(-107, -243)",0
"(-122, -228)",0
"(-128, -222)",0
"(-148, -202)",0
"(-129, -221)",0
"(-147, -203)",0
"(-146, -204)",0
"(-142, -208)",0
"(-141, -209)",0
"(-140, -210)",0
"(-139, -211)",0
"(-138, -212)",0
"(-137, -213)",0
"(-136, -214)",0
"(-135, -215)",0
"(-134, -216)",0
"(-133, -217)",0
"(-132, -218)",0
"(-131, -219)",0
"(-130, -220)",0
"(31, 319)",0
"(33, 317)",0
"(-349, 160)",0
"(24, -349)",0
"(15, -349)",0
"(16, -349)",0
"(17, -349)",0
"(19, -349)",0
"(20, -349)",0
"(22, -349)",0
"(23, -349)",0
"(25, -349)",0
"(-9, -340)",0
"(26, -349)",0
"(27, -349)",0
"(29, -349)",0
"(30, -349)",0
"(32, -349)",0
"(33, -349)",0
"(34, -349)",0
"(14, -349)",0
"(13, -349)",0
"(12, -349)",0
"(10, -349)",0
"(-7, -342)",0
"(-6, -343)",0
"(-5, -344)",0
"(-4, -345)",0
"(-3, -346)",0
"(-2, -347)",0
"(-1, -348)",0
"(0, -349)",0
"(1, -349)",0
"(2, -349)",0
"(3, -349)",0
"(4, -349)",0
"(5, -349)",0
"(6, -349)",0
"(7, -349)",0
"(35, -349)",0
"(36, -349)",0
"(37, -349)",0
"(64, -349)",0
"(66, -349)",0
"(67, -349)",0
"(70, -349)",0
"(71, -349)",0
"(72, -349)",0
"(73, -349)",0
"(74, -349)",0
"(75, -349)",0
"(76, -349)",0
"(77, -349)",0
"(80, -349)",0
"(82, -349)",0
"(83, -349)",0
"(84, -349)",0
"(85, -349)",0
"(65, -349)",0
"(63, -349)",0
"(40, -349)",0
"(62, -349)",0
"(42, -349)",0
"(43, -349)",0
"(44, -349)",0
"(45, -349)",0
"(46, -349)",0
"(47, -349)",0
"(50, -349)",0
"(52, -349)",0
"(53, -349)",0
"(54, -349)",0
"(55, -349)",0
"(56, -349)",0
"(57, -349)",0
"(59, -349)",0
"(60, -349)",0
"(-8, -341)",0
"(-10, -339)",0
"(87, -349)",0
"(-74, -275)",0
"(-85, -264)",0
"(-82, -267)",0
"(-81, -268)",0
"(-80, -269)",0
"(-79, -270)",0
"(-78, -271)",0
"(-75, -274)",0
"(-73, -276)",0
"(-11, -338)",0
"(-72, -277)",0
"(-71, -278)",0
"(-70, -279)",0
"(-69, -280)",0
"(-68, -281)",0
"(-67, -282)",0
"(-66, -283)",0
"(-87, -262)",0
"(-88, -261)",0
"(-89, -260)",0
"(-90, -259)",0
"(-110, -239)",0
"(-109, -240)",0
"(-108, -241)",0
"(-107, -242)",0
"(-106, -243)",0
"(-105, -244)",0
"(-101, -248)",0
"(-100, -249)",0
"(-99, -250)",0
"(-98, -251)",0
"(-95, -254)",0
"(-94, -255)",0
"(-93, -256)",0
"(-92, -257)",0
"(-91, -258)",0
"(-65, -284)",0
"(-61, -288)",0
"(-60, -289)",0
"(-34, -315)",0
"(-32, -317)",0
"(-31, -318)",0
"(-30, -319)",0
"(-29, -320)",0
"(-28, -321)",0
"(-27, -322)",0
"(-25, -324)",0
"(-21, -328)",0
"(-20, -329)",0
"(-19, -330)",0
"(-18, -331)",0
"(-15, -334)",0
"(-14, -335)",0
"(-13, -336)",0
"(-12, -337)",0
"(-33, -316)",0
"(-35, -314)",0
"(-59, -290)",0
"(-38, -311)",0
"(-58, -291)",0
"(-55, -294)",0
"(-54, -295)",0
"(-53, -296)",0
"(-52, -297)",0
"(-51, -298)",0
"(-50, -299)",0
"(-49, -300)",0
"(-48, -301)",0
"(-47, -302)",0
"(-45, -304)",0
"(-43, -306)",0
"(-41, -308)",0
"(-40, -309)",0
"(-39, -310)",0
"(86, -349)",0
"(90, -349)",0
"(287, -349)",0
"(224, -349)",0
"(215, -349)",0
"(216, -349)",0
"(217, -349)",0
"(219, -349)",0
"(220, -349)",0
"(222, -349)",0
"(223, -349)",0
"(225, -349)",0
"(187, -349)",0
"(226, -349)",0
"(227, -349)",0
"(230, -349)",0
"(231, -349)",0
"(232, -349)",0
"(233, -349)",0
"(234, -349)",0
"(214, -349)",0
"(213, -349)",0
"(212, -349)",0
"(210, -349)",0
"(190, -349)",0
"(191, -349)",0
"(192, -349)",0
"(193, -349)",0
"(194, -349)",0
"(195, -349)",0
"(196, -349)",0
"(197, -349)",0
"(200, -349)",0
"(202, -349)",0
"(203, -349)",0
"(204, -349)",0
"(205, -349)",0
"(206, -349)",0
"(207, -349)",0
"(235, -349)",0
"(236, -349)",0
"(237, -349)",0
"(263, -349)",0
"(265, -349)",0
"(266, -349)",0
"(267, -349)",0
"(270, -349)",0
"(272, -349)",0
"(273, -349)",0
"(274, -349)",0
"(275, -349)",0
"(276, -349)",0
"(277, -349)",0
"(280, -349)",0
"(282, -349)",0
"(283, -349)",0
"(284, -349)",0
"(285, -349)",0
"(264, -349)",0
"(262, -349)",0
"(240, -349)",0
"(260, -349)",0
"(241, -349)",0
"(242, -349)",0
"(243, -349)",0
"(244, -349)",0
"(245, -349)",0
"(246, -349)",0
"(247, -349)",0
"(250, -349)",0
"(252, -349)",0
"(253, -349)",0
"(254, -349)",0
"(255, -349)",0
"(256, -349)",0
"(257, -349)",0
"(259, -349)",0
"(188, -349)",0
"(186, -349)",0
"(92, -349)",0
"(125, -349)",0
"(115, -349)",0
"(116, -349)",0
"(117, -349)",0
"(120, -349)",0
"(122, -349)",0
"(123, -349)",0
"(124, -349)",0
"(126, -349)",0
"(185, -349)",0
"(127, -349)",0
"(129, -349)",0
"(130, -349)",0
"(132, -349)",0
"(133, -349)",0
"(134, -349)",0
"(135, -349)",0
"(114, -349)",0
"(113, -349)",0
"(112, -349)",0
"(110, -349)",0
"(93, -349)",0
"(94, -349)",0
"(95, -349)",0
"(96, -349)",0
"(97, -349)",0
"(98, -349)",0
"(100, -349)",0
"(102, -349)",0
"(103, -349)",0
"(104, -349)",0
"(105, -349)",0
"(106, -349)",0
"(107, -349)",0
"(108, -349)",0
"(109, -349)",0
"(136, -349)",0
"(137, -349)",0
"(140, -349)",0
"(162, -349)",0
"(164, -349)",0
"(165, -349)",0
"(166, -349)",0
"(167, -349)",0
"(170, -349)",0
"(172, -349)",0
"(173, -349)",0
"(174, -349)",0
"(175, -349)",0
"(176, -349)",0
"(177, -349)",0
"(180, -349)",0
"(182, -349)",0
"(183, -349)",0
"(184, -349)",0
"(163, -349)",0
"(161, -349)",0
"(141, -349)",0
"(160, -349)",0
"(142, -349)",0
"(143, -349)",0
"(144, -349)",0
"(145, -349)",0
"(146, -349)",0
"(147, -349)",0
"(148, -349)",0
"(149, -349)",0
"(150, -349)",0
"(152, -349)",0
"(153, -349)",0
"(154, -349)",0
"(155, -349)",0
"(156, -349)",0
"(157, -349)",0
"(-111, -238)",0
"(-112, -237)",0
"(-113, -236)",0
"(-349, 31)",0
"(-349, 38)",0
"(-349, 37)",0
"(-349, 36)",0
"(-349, 35)",0
"(-349, 34)",0
"(-349, 33)",0
"(-349, 32)",0
"(-349, 30)",0
"(-349, 68)",0
"(-349, 29)",0
"(-349, 24)",0
"(-349, 22)",0
"(-349, 21)",0
"(-349, 20)",0
"(-349, 19)",0
"(-349, 18)",0
"(-349, 39)",0
"(-349, 40)",0
"(-349, 41)",0
"(-349, 42)",0
"(-349, 61)",0
"(-349, 60)",0
"(-349, 59)",0
"(-349, 58)",0
"(-349, 57)",0
"(-349, 56)",0
"(-349, 55)",0
"(-349, 54)",0
"(-349, 53)",0
"(-349, 52)",0
"(-349, 51)",0
"(-349, 50)",0
"(-349, 49)",0
"(-349, 44)",0
"(-349, 43)",0
"(-349, 17)",0
"(-349, 16)",0
"(-349, 15)",0
"(-339, -10)",0
"(-337, -12)",0
"(-336, -13)",0
"(-335, -14)",0
"(-334, -15)",0
"(-333, -16)",0
"(-332, -17)",0
"(-331, -18)",0
"(-330, -19)",0
"(-329, -20)",0
"(-328, -21)",0
"(-327, -22)",0
"(-326, -23)",0
"(-325, -24)",0
"(-324, -25)",0
"(-323, -26)",0
"(-338, -11)",0
"(-340, -9)",0
"(-349, 14)",0
"(-342, -7)",0
"(-349, 13)",0
"(-349, 12)",0
"(-349, 11)",0
"(-349, 10)",0
"(-349, 5)",0
"(-349, 3)",0
"(-349, 2)",0
"(-349, 1)",0
"(-349, 0)",0
"(-348, -1)",0
"(-347, -2)",0
"(-346, -3)",0
"(-345, -4)",0
"(-344, -5)",0
"(-343, -6)",0
"(-349, 63)",0
"(-349, 69)",0
"(-114, -235)",0
"(-349, 125)",0
"(-349, 135)",0
"(-349, 134)",0
"(-349, 133)",0
"(-349, 132)",0
"(-349, 131)",0
"(-349, 130)",0
"(-349, 129)",0
"(-349, 124)",0
"(-349, 70)",0
"(-349, 122)",0
"(-349, 121)",0
"(-349, 120)",0
"(-349, 119)",0
"(-349, 118)",0
"(-349, 117)",0
"(-349, 116)",0
"(-349, 136)",0
"(-349, 137)",0
"(-349, 138)",0
"(-349, 139)",0
"(-349, 159)",0
"(-349, 158)",0
"(-349, 157)",0
"(-349, 156)",0
"(-349, 155)",0
"(-349, 154)",0
"(-349, 153)",0
"(-349, 152)",0
"(-349, 151)",0
"(-349, 150)",0
"(-349, 149)",0
"(-349, 148)",0
"(-349, 143)",0
"(-349, 141)",0
"(-349, 140)",0
"(-349, 115)",0
"(-349, 114)",0
"(-349, 113)",0
"(-349, 90)",0
"(-349, 88)",0
"(-349, 84)",0
"(-349, 83)",0
"(-349, 82)",0
"(-349, 81)",0
"(-349, 80)",0
"(-349, 79)",0
"(-349, 78)",0
"(-349, 77)",0
"(-349, 76)",0
"(-349, 75)",0
"(-349, 74)",0
"(-349, 73)",0
"(-349, 72)",0
"(-349, 71)",0
"(-349, 89)",0
"(-349, 91)",0
"(-349, 112)",0
"(-349, 92)",0
"(-349, 111)",0
"(-349, 110)",0
"(-349, 109)",0
"(-349, 108)",0
"(-349, 103)",0
"(-349, 102)",0
"(-349, 101)",0
"(-349, 100)",0
"(-349, 99)",0
"(-349, 98)",0
"(-349, 97)",0
"(-349, 96)",0
"(-349, 95)",0
"(-349, 94)",0
"(-349, 93)",0
"(-321, -28)",0
"(-320, -29)",0
"(-319, -30)",0
"(-179, -170)",0
"(-190, -159)",0
"(-189, -160)",0
"(-188, -161)",0
"(-187, -162)",0
"(-185, -164)",0
"(-181, -168)",0
"(-180, -169)",0
"(-178, -171)",0
"(-318, -31)",0
"(-175, -174)",0
"(-174, -175)",0
"(-173, -176)",0
"(-172, -177)",0
"(-171, -178)",0
"(-170, -179)",0
"(-169, -180)",0
"(-191, -158)",0
"(-192, -157)",0
"(-193, -156)",0
"(-194, -155)",0
"(-214, -135)",0
"(-213, -136)",0
"(-212, -137)",0
"(-211, -138)",0
"(-210, -139)",0
"(-209, -140)",0
"(-208, -141)",0
"(-207, -142)",0
"(-206, -143)",0
"(-205, -144)",0
"(-201, -148)",0
"(-200, -149)",0
"(-199, -150)",0
"(-198, -151)",0
"(-195, -154)",0
"(-168, -181)",0
"(-167, -182)",0
"(-165, -184)",0
"(-135, -214)",0
"(-133, -216)",0
"(-132, -217)",0
"(-131, -218)",0
"(-130, -219)",0
"(-129, -220)",0
"(-128, -221)",0
"(-127, -222)",0
"(-126, -223)",0
"(-125, -224)",0
"(-122, -227)",0
"(-121, -228)",0
"(-120, -229)",0
"(-119, -230)",0
"(-118, -231)",0
"(-115, -234)",0
"(-134, -215)",0
"(-138, -211)",0
"(-161, -188)",0
"(-139, -210)",0
"(-160, -189)",0
"(-159, -190)",0
"(-158, -191)",0
"(-155, -194)",0
"(-154, -195)",0
"(-153, -196)",0
"(-152, -197)",0
"(-151, -198)",0
"(-150, -199)",0
"(-149, -200)",0
"(-148, -201)",0
"(-147, -202)",0
"(-145, -204)",0
"(-141, -208)",0
"(-140, -209)",0
"(-215, -134)",0
"(-218, -131)",0
"(-219, -130)",0
"(-296, -53)",0
"(-294, -55)",0
"(-293, -56)",0
"(-292, -57)",0
"(-291, -58)",0
"(-290, -59)",0
"(-289, -60)",0
"(-288, -61)",0
"(-287, -62)",0
"(-285, -64)",0
"(-281, -68)",0
"(-280, -69)",0
"(-279, -70)",0
"(-278, -71)",0
"(-275, -74)",0
"(-274, -75)",0
"(-295, -54)",0
"(-297, -52)",0
"(-272, -77)",0
"(-298, -51)",0
"(-317, -32)",0
"(-316, -33)",0
"(-315, -34)",0
"(-314, -35)",0
"(-313, -36)",0
"(-312, -37)",0
"(-311, -38)",0
"(-310, -39)",0
"(-309, -40)",0
"(-308, -41)",0
"(-307, -42)",0
"(-306, -43)",0
"(-304, -45)",0
"(-300, -49)",0
"(-299, -50)",0
"(-273, -76)",0
"(-271, -78)",0
"(-220, -129)",0
"(-246, -103)",0
"(-241, -108)",0
"(-240, -109)",0
"(-239, -110)",0
"(-238, -111)",0
"(-235, -114)",0
"(-234, -115)",0
"(-233, -116)",0
"(-232, -117)",0
"(-231, -118)",0
"(-230, -119)",0
"(-229, -120)",0
"(-228, -121)",0
"(-227, -122)",0
"(-225, -124)",0
"(-221, -128)",0
"(-244, -105)",0
"(-247, -102)",0
"(-270, -79)",0
"(-248, -101)",0
"(-269, -80)",0
"(-268, -81)",0
"(-267, -82)",0
"(-265, -84)",0
"(-261, -88)",0
"(-260, -89)",0
"(-259, -90)",0
"(-258, -91)",0
"(-255, -94)",0
"(-254, -95)",0
"(-253, -96)",0
"(-252, -97)",0
"(-251, -98)",0
"(-250, -99)",0
"(-249, -100)",0
"(286, -349)",0
"(289, -349)",0
"(34, 316)",0
"(261, 89)",0
"(270, 80)",0
"(269, 81)",0
"(268, 82)",0
"(267, 83)",0
"(264, 86)",0
"(263, 87)",0
"(262, 88)",0
"(260, 90)",0
"(294, 56)",0
"(259, 91)",0
"(258, 92)",0
"(257, 93)",0
"(256, 94)",0
"(255, 95)",0
"(254, 96)",0
"(253, 97)",0
"(271, 79)",0
"(272, 78)",0
"(273, 77)",0
"(274, 76)",0
"(292, 58)",0
"(291, 59)",0
"(290, 60)",0
"(289, 61)",0
"(288, 62)",0
"(287, 63)",0
"(283, 67)",0
"(282, 68)",0
"(281, 69)",0
"(280, 70)",0
"(279, 71)",0
"(278, 72)",0
"(277, 73)",0
"(276, 74)",0
"(275, 75)",0
"(252, 98)",0
"(251, 99)",0
"(250, 100)",0
"(228, 122)",0
"(226, 124)",0
"(222, 128)",0
"(221, 129)",0
"(220, 130)",0
"(219, 131)",0
"(218, 132)",0
"(217, 133)",0
"(216, 134)",0
"(215, 135)",0
"(214, 136)",0
"(213, 137)",0
"(212, 138)",0
"(211, 139)",0
"(210, 140)",0
"(209, 141)",0
"(227, 123)",0
"(229, 121)",0
"(249, 101)",0
"(230, 120)",0
"(248, 102)",0
"(247, 103)",0
"(243, 107)",0
"(242, 108)",0
"(241, 109)",0
"(240, 110)",0
"(239, 111)",0
"(238, 112)",0
"(237, 113)",0
"(236, 114)",0
"(235, 115)",0
"(234, 116)",0
"(233, 117)",0
"(232, 118)",0
"(231, 119)",0
"(293, 57)",0
"(295, 55)",0
"(207, 143)",0
"(350, -1)",0
"(350, -11)",0
"(350, -10)",0
"(350, -7)",0
"(350, -6)",0
"(350, -4)",0
"(350, -3)",0
"(350, -2)",0
"(350, 0)",0
"(296, 54)",0
"(349, 1)",0
"(348, 2)",0
"(347, 3)",0
"(346, 4)",0
"(343, 7)",0
"(342, 8)",0
"(341, 9)",0
"(350, -12)",0
"(350, -13)",0
"(350, -14)",0
"(350, -15)",0
"(350, -33)",0
"(350, -32)",0
"(350, -31)",0
"(350, -30)",0
"(350, -29)",0
"(350, -25)",0
"(350, -24)",0
"(350, -23)",0
