"(X,Y)",Moon Points
"(-42, -266)",0
"(-21, -287)",0
"(-22, -286)",0
"(-23, -285)",0
"(-24, -284)",0
"(-25, -283)",0
"(-26, -282)",0
"(-27, -281)",0
"(-28, -280)",0
"(-34, -274)",0
"(-38, -270)",0
"(91, 249)",0
"(-40, -268)",0
"(-41, -267)",0
"(141, -308)",0
"(151, 189)",0
"(149, -308)",0
"(303, -308)",0
"(309, -280)",0
"(309, -282)",0
"(226, 114)",0
"(309, -287)",0
"(225, 115)",0
"(221, 119)",0
"(220, 120)",0
"(216, 124)",0
"(215, 125)",0
"(309, -300)",0
"(309, -302)",0
"(309, -307)",0
"(304, -308)",0
"(298, -308)",0
"(309, -275)",0
"(297, -308)",0
"(294, -308)",0
"(211, 129)",0
"(293, -308)",0
"(210, 130)",0
"(208, 132)",0
"(288, -308)",0
"(283, -308)",0
"(206, 134)",0
"(279, -308)",0
"(278, -308)",0
"(277, -308)",0
"(273, -308)",0
"(228, 112)",0
"(309, -272)",0
"(150, -308)",0
"(309, -249)",0
"(309, -229)",0
"(251, 89)",0
"(309, -230)",0
"(309, -231)",0
"(248, 92)",0
"(309, -239)",0
"(309, -241)",0
"(247, 93)",0
"(309, -244)",0
"(309, -245)",0
"(309, -246)",0
"(246, 94)",0
"(309, -247)",0
"(309, -250)",0
"(235, 105)",0
"(309, -251)",0
"(241, 99)",0
"(240, 100)",0
"(309, -256)",0
"(309, -257)",0
"(309, -258)",0
"(309, -259)",0
"(309, -260)",0
"(309, -261)",0
"(309, -264)",0
"(309, -266)",0
"(309, -269)",0
"(236, 104)",0
"(203, 137)",0
"(269, -308)",0
"(268, -308)",0
"(169, 171)",0
"(203, -308)",0
"(201, -308)",0
"(199, -308)",0
"(198, -308)",0
"(197, -308)",0
"(196, -308)",0
"(171, 169)",0
"(195, -308)",0
"(194, -308)",0
"(191, -308)",0
"(188, -308)",0
"(183, -308)",0
"(170, 170)",0
"(180, -308)",0
"(266, -308)",0
"(178, -308)",0
"(176, -308)",0
"(171, -308)",0
"(170, -308)",0
"(168, -308)",0
"(166, -308)",0
"(159, 181)",0
"(163, -308)",0
"(158, -308)",0
"(154, -308)",0
"(154, 186)",0
"(152, -308)",0
"(151, -308)",0
"(208, -308)",0
"(174, 166)",0
"(175, 165)",0
"(213, -308)",0
"(265, -308)",0
"(263, -308)",0
"(258, -308)",0
"(201, 139)",0
"(255, -308)",0
"(200, 140)",0
"(254, -308)",0
"(253, -308)",0
"(198, 142)",0
"(248, -308)",0
"(191, 149)",0
"(242, -308)",0
"(188, 152)",0
"(241, -308)",0
"(240, -308)",0
"(238, -308)",0
"(235, -308)",0
"(231, -308)",0
"(186, 154)",0
"(185, 155)",0
"(228, -308)",0
"(223, -308)",0
"(181, 159)",0
"(180, 160)",0
"(219, -308)",0
"(218, -308)",0
"(216, -308)",0
"(-99, -209)",0
"(-102, -206)",0
"(-130, 340)",0
"(-308, 157)",0
"(-308, 128)",0
"(-308, 129)",0
"(-13, 340)",0
"(-308, 131)",0
"(-14, 340)",0
"(-15, 340)",0
"(-308, 142)",0
"(-308, 143)",0
"(-308, 145)",0
"(-308, 146)",0
"(-308, 148)",0
"(-308, 149)",0
"(-16, 340)",0
"(-20, 340)",0
"(-11, 340)",0
"(-21, 340)",0
"(-308, 170)",0
"(-25, 340)",0
"(-308, 177)",0
"(-26, 340)",0
"(-30, 340)",0
"(-31, 340)",0
"(-38, 340)",0
"(-40, 340)",0
"(-308, 190)",0
"(-41, 340)",0
"(-47, 340)",0
"(-308, 197)",0
"(-12, 340)",0
"(-9, 340)",0
"(-51, 340)",0
"(5, 335)",0
"(12, 328)",0
"(11, 329)",0
"(10, 330)",0
"(-308, 74)",0
"(-308, 79)",0
"(8, 332)",0
"(-308, 82)",0
"(6, 334)",0
"(-308, 86)",0
"(-308, 88)",0
"(-308, 89)",0
"(-308, 94)",0
"(-308, 99)",0
"(-308, 102)",0
"(-8, 340)",0
"(0, 340)",0
"(-308, 103)",0
"(-308, 104)",0
"(-308, 106)",0
"(-2, 340)",0
"(-3, 340)",0
"(-4, 340)",0
"(-308, 114)",0
"(-5, 340)",0
"(-308, 118)",0
"(-308, 119)",0
"(-7, 340)",0
"(-308, 122)",0
"(-49, 340)",0
"(-52, 340)",0
"(-109, -199)",0
"(-299, 308)",0
"(-99, 340)",0
"(-308, 297)",0
"(-308, 298)",0
"(-100, 340)",0
"(-308, 306)",0
"(-101, 340)",0
"(-109, 340)",0
"(-306, 308)",0
"(-305, 308)",0
"(-111, 340)",0
"(-304, 308)",0
"(-301, 308)",0
"(-300, 308)",0
"(-296, 308)",0
"(-94, 340)",0
"(-295, 308)",0
"(-292, 308)",0
"(-291, 308)",0
"(-290, 308)",0
"(-112, 340)",0
"(-286, 308)",0
"(-285, 308)",0
"(-113, 340)",0
"(-283, 308)",0
"(-114, 340)",0
"(-120, 340)",0
"(-121, 340)",0
"(-125, 340)",0
"(-98, 340)",0
"(-308, 292)",0
"(-308, 210)",0
"(-308, 257)",0
"(-55, 340)",0
"(-308, 217)",0
"(-56, 340)",0
"(-59, 340)",0
"(-308, 224)",0
"(-60, 340)",0
"(-61, 340)",0
"(-308, 232)",0
"(-308, 237)",0
"(-66, 340)",0
"(-308, 250)",0
"(-70, 340)",0
"(-308, 256)",0
"(-71, 340)",0
"(-308, 291)",0
"(-77, 340)",0
"(-79, 340)",0
"(-308, 264)",0
"(-81, 340)",0
"(-85, 340)",0
"(-88, 340)",0
"(-89, 340)",0
"(-90, 340)",0
"(-91, 340)",0
"(-308, 279)",0
"(-308, 281)",0
"(-308, 286)",0
"(-308, 288)",0
"(-308, 69)",0
"(13, 327)",0
"(-308, 66)",0
"(-202, -106)",0
"(-174, -134)",0
"(-176, -132)",0
"(40, 300)",0
"(39, 301)",0
"(36, 304)",0
"(-181, -127)",0
"(-182, -126)",0
"(-185, -123)",0
"(-186, -122)",0
"(-194, -114)",0
"(-196, -112)",0
"(35, 305)",0
"(-201, -107)",0
"(-203, -105)",0
"(42, 298)",0
"(-204, -104)",0
"(-205, -103)",0
"(33, 307)",0
"(32, 308)",0
"(-206, -102)",0
"(-207, -101)",0
"(-208, -100)",0
"(-211, -97)",0
"(-213, -95)",0
"(-214, -94)",0
"(-216, -92)",0
"(-221, -87)",0
"(-222, -86)",0
"(-173, -135)",0
"(-162, -146)",0
"(-308, 65)",0
"(-131, -177)",0
"(-110, -198)",0
"(-111, -197)",0
"(-114, -194)",0
"(-115, -193)",0
"(60, 280)",0
"(-118, -190)",0
"(-119, -189)",0
"(-121, -187)",0
"(-122, -186)",0
"(59, 281)",0
"(56, 284)",0
"(-129, -179)",0
"(-130, -178)",0
"(-134, -174)",0
"(-160, -148)",0
"(55, 285)",0
"(-135, -173)",0
"(54, 286)",0
"(53, 287)",0
"(-139, -169)",0
"(-142, -166)",0
"(49, 291)",0
"(48, 292)",0
"(46, 294)",0
"(-154, -154)",0
"(-155, -153)",0
"(-158, -150)",0
"(-159, -149)",0
"(-224, -84)",0
"(-225, -83)",0
"(-226, -82)",0
"(-308, 21)",0
"(26, 314)",0
"(-301, -7)",0
"(-302, -6)",0
"(-303, -5)",0
"(-307, -1)",0
"(-308, 2)",0
"(-308, 3)",0
"(-308, 4)",0
"(-308, 5)",0
"(-308, 8)",0
"(-308, 9)",0
"(-308, 17)",0
"(-308, 19)",0
"(-308, 25)",0
"(-234, -74)",0
"(-308, 26)",0
"(-308, 28)",0
"(-308, 29)",0
"(25, 315)",0
"(-308, 41)",0
"(20, 320)",0
"(19, 321)",0
"(-308, 43)",0
"(-308, 46)",0
"(16, 324)",0
"(-308, 58)",0
"(-308, 59)",0
"(15, 325)",0
"(-296, -12)",0
"(-294, -14)",0
"(-292, -16)",0
"(-286, -22)",0
"(-235, -73)",0
"(-236, -72)",0
"(-241, -67)",0
"(-242, -66)",0
"(-245, -63)",0
"(-246, -62)",0
"(-250, -58)",0
"(-252, -56)",0
"(-254, -54)",0
"(31, 309)",0
"(-256, -52)",0
"(28, 312)",0
"(-260, -48)",0
"(-261, -47)",0
"(-262, -46)",0
"(-263, -45)",0
"(-264, -44)",0
"(-265, -43)",0
"(-266, -42)",0
"(-267, -41)",0
"(27, 313)",0
"(-274, -34)",0
"(-275, -33)",0
"(-276, -32)",0
"(-281, -27)",0
"(-282, -26)",0
"(-285, -23)",0
"(249, -307)",0
"(240, -307)",0
"(239, -307)",0
"(-198, -142)",0
"(150, 157)",0
"(151, 156)",0
"(154, 153)",0
"(155, 152)",0
"(156, 151)",0
"(-202, -138)",0
"(163, 144)",0
"(-201, -139)",0
"(169, 138)",0
"(171, 136)",0
"(172, 135)",0
"(-200, -140)",0
"(176, 131)",0
"(179, 128)",0
"(-212, -128)",0
"(180, 127)",0
"(182, 125)",0
"(183, 124)",0
"(184, 123)",0
"(-194, -146)",0
"(-192, -148)",0
"(-189, -151)",0
"(189, 118)",0
"(191, 116)",0
"(192, 115)",0
"(-188, -152)",0
"(195, 112)",0
"(-187, -153)",0
"(-209, -131)",0
"(146, 161)",0
"(203, 104)",0
"(124, 183)",0
"(91, 216)",0
"(-238, -102)",0
"(-235, -105)",0
"(-234, -106)",0
"(103, 204)",0
"(106, 201)",0
"(-232, -108)",0
"(110, 197)",0
"(111, 196)",0
"(114, 193)",0
"(115, 192)",0
"(116, 191)",0
"(123, 184)",0
"(125, 182)",0
"(-214, -126)",0
"(126, 181)",0
"(127, 180)",0
"(-225, -115)",0
"(-224, -116)",0
"(130, 177)",0
"(-223, -117)",0
"(131, 176)",0
"(-221, -119)",0
"(-220, -120)",0
"(-219, -121)",0
"(-218, -122)",0
"(-215, -125)",0
"(143, 164)",0
"(202, 105)",0
"(204, 103)",0
"(307, -24)",0
"(289, 18)",0
"(263, 44)",0
"(264, 43)",0
"(265, 42)",0
"(269, 38)",0
"(271, 36)",0
"(272, 35)",0
"(276, 31)",0
"(279, 28)",0
"(280, 27)",0
"(281, 26)",0
"(283, 24)",0
"(284, 23)",0
"(285, 22)",0
"(291, 16)",0
"(259, 48)",0
"(296, 11)",0
"(297, 10)",0
"(298, 9)",0
"(300, 7)",0
"(303, 4)",0
"(305, 2)",0
"(-166, -174)",0
"(-165, -175)",0
"(307, -4)",0
"(307, -8)",0
"(307, -11)",0
"(307, -18)",0
"(-162, -178)",0
"(260, 47)",0
"(257, 50)",0
"(209, 98)",0
"(238, 69)",0
"(211, 96)",0
"(-181, -159)",0
"(-180, -160)",0
"(212, 95)",0
"(213, 94)",0
"(220, 87)",0
"(221, 86)",0
"(222, 85)",0
"(-178, -162)",0
"(225, 82)",0
"(229, 78)",0
"(231, 76)",0
"(232, 75)",0
"(239, 68)",0
"(256, 51)",0
"(240, 67)",0
"(242, 65)",0
"(243, 64)",0
"(244, 63)",0
"(245, 62)",0
"(246, 61)",0
"(247, 60)",0
"(248, 59)",0
"(249, 58)",0
"(254, 53)",0
"(255, 52)",0
"(-171, -169)",0
"(-169, -171)",0
"(90, 217)",0
"(-240, -100)",0
"(87, 220)",0
"(-76, 307)",0
"(-100, 307)",0
"(-97, 307)",0
"(-96, 307)",0
"(-95, 307)",0
"(-267, -73)",0
"(-90, 307)",0
"(-266, -74)",0
"(-87, 307)",0
"(-86, 307)",0
"(-85, 307)",0
"(-80, 307)",0
"(-79, 307)",0
"(-77, 307)",0
"(-75, 307)",0
"(-105, 307)",0
"(-71, 307)",0
"(-70, 307)",0
"(-67, 307)",0
"(-66, 307)",0
"(-64, 307)",0
"(-63, 307)",0
"(-62, 307)",0
"(-60, 307)",0
"(-57, 307)",0
"(-56, 307)",0
"(-55, 307)",0
"(-52, 307)",0
"(-50, 307)",0
"(-102, 307)",0
"(-270, -70)",0
"(86, 221)",0
"(-135, 307)",0
"(-155, 307)",0
"(-154, 307)",0
"(-285, -55)",0
"(-150, 307)",0
"(-284, -56)",0
"(-144, 307)",0
"(-142, 307)",0
"(-283, -57)",0
"(-140, 307)",0
"(-137, 307)",0
"(-136, 307)",0
"(-282, -58)",0
"(-281, -59)",0
"(-280, -60)",0
"(-110, 307)",0
"(-132, 307)",0
"(-131, 307)",0
"(-130, 307)",0
"(-278, -62)",0
"(-275, -65)",0
"(-127, 307)",0
"(-126, 307)",0
"(-274, -66)",0
"(-272, -68)",0
"(-121, 307)",0
"(-120, 307)",0
"(-117, 307)",0
"(-116, 307)",0
"(-42, 307)",0
"(-41, 307)",0
"(-40, 307)",0
"(51, 256)",0
"(24, 283)",0
"(26, 281)",0
"(30, 277)",0
"(31, 276)",0
"(34, 273)",0
"(39, 268)",0
"(40, 267)",0
"(41, 266)",0
"(43, 264)",0
"(-252, -88)",0
"(44, 263)",0
"(49, 258)",0
"(50, 257)",0
"(53, 254)",0
"(-262, -78)",0
"(54, 253)",0
"(58, 249)",0
"(63, 244)",0
"(64, 243)",0
"(66, 241)",0
"(-247, -93)",0
"(70, 237)",0
"(71, 236)",0
"(74, 233)",0
"(75, 232)",0
"(76, 231)",0
"(-241, -99)",0
"(83, 224)",0
"(23, 284)",0
"(22, 285)",0
"(20, 287)",0
"(19, 288)",0
"(-35, 307)",0
"(-261, -79)",0
"(-34, 307)",0
"(-30, 307)",0
"(-27, 307)",0
"(-26, 307)",0
"(-24, 307)",0
"(-22, 307)",0
"(-20, 307)",0
"(-17, 307)",0
"(-16, 307)",0
"(-260, -80)",0
"(-10, 307)",0
"(-259, -81)",0
"(-258, -82)",0
"(-8, 307)",0
"(-6, 307)",0
"(-5, 307)",0
"(-4, 307)",0
"(-3, 307)",0
"(-2, 307)",0
"(-254, -86)",0
"(0, 307)",0
"(3, 304)",0
"(9, 298)",0
"(11, 296)",0
"(17, 290)",0
"(307, -21)",0
"(307, -29)",0
"(230, -307)",0
"(196, -306)",0
"(216, -306)",0
"(215, -306)",0
"(214, -306)",0
"(212, -306)",0
"(211, -306)",0
"(9, -340)",0
"(208, -306)",0
"(207, -306)",0
"(206, -306)",0
"(10, -340)",0
"(12, -340)",0
"(198, -306)",0
"(197, -306)",0
"(189, -306)",0
"(5, -340)",0
"(188, -306)",0
"(187, -306)",0
"(186, -306)",0
"(185, -306)",0
"(184, -306)",0
"(182, -306)",0
"(19, -340)",0
"(20, -340)",0
"(181, -306)",0
"(180, -306)",0
"(178, -306)",0
"(177, -306)",0
"(176, -306)",0
"(218, -306)",0
"(3, -340)",0
"(29, -340)",0
"(248, -306)",0
"(268, -306)",0
"(266, -306)",0
"(262, -306)",0
"(-14, -326)",0
"(261, -306)",0
"(260, -306)",0
"(259, -306)",0
"(258, -306)",0
"(257, -306)",0
"(256, -306)",0
"(-12, -328)",0
"(252, -306)",0
"(251, -306)",0
"(246, -306)",0
"(226, -306)",0
"(245, -306)",0
"(-7, -333)",0
"(-6, -334)",0
"(-5, -335)",0
"(238, -306)",0
"(236, -306)",0
"(-4, -336)",0
"(-3, -337)",0
"(231, -306)",0
"(228, -306)",0
"(227, -306)",0
"(0, -340)",0
"(1, -340)",0
"(22, -340)",0
"(30, -340)",0
"(307, -31)",0
"(114, -306)",0
"(99, -340)",0
"(128, -306)",0
"(100, -340)",0
"(126, -306)",0
"(106, -340)",0
"(124, -306)",0
"(122, -306)",0
"(121, -306)",0
"(109, -340)",0
"(118, -306)",0
"(116, -306)",0
"(115, -306)",0
"(110, -340)",0
"(109, -306)",0
"(90, -340)",0
"(108, -306)",0
"(107, -306)",0
"(106, -306)",0
"(104, -306)",0
"(103, -306)",0
"(114, -340)",0
"(98, -306)",0
"(96, -306)",0
"(94, -306)",0
"(115, -340)",0
"(93, -306)",0
"(92, -306)",0
"(91, -306)",0
"(91, -340)",0
"(89, -340)",0
"(31, -340)",0
"(60, -340)",0
"(172, -306)",0
"(171, -306)",0
"(39, -340)",0
"(40, -340)",0
"(41, -340)",0
"(43, -340)",0
"(170, -306)",0
"(49, -340)",0
"(168, -306)",0
"(166, -306)",0
"(50, -340)",0
"(59, -340)",0
"(162, -306)",0
"(161, -306)",0
"(83, -340)",0
"(62, -340)",0
"(65, -340)",0
"(158, -306)",0
"(156, -306)",0
"(154, -306)",0
"(69, -340)",0
"(70, -340)",0
"(71, -340)",0
"(148, -306)",0
"(79, -340)",0
"(81, -340)",0
"(142, -306)",0
"(138, -306)",0
"(270, -306)",0
"(271, -306)",0
"(272, -306)",0
"(-109, -231)",0
"(307, -119)",0
"(307, -120)",0
"(307, -121)",0
"(307, -124)",0
"(307, -128)",0
"(307, -129)",0
"(307, -132)",0
"(307, -141)",0
"(307, -144)",0
"(307, -150)",0
"(307, -151)",0
"(-111, -229)",0
"(-110, -230)",0
"(307, -160)",0
"(307, -113)",0
"(-106, -234)",0
"(307, -172)",0
"(307, -173)",0
"(-95, -245)",0
"(307, -180)",0
"(-94, -246)",0
"(-91, -249)",0
"(-89, -251)",0
"(307, -193)",0
"(-86, -254)",0
"(-82, -258)",0
"(-81, -259)",0
"(-78, -262)",0
"(-121, -219)",0
"(307, -111)",0
"(274, -306)",0
"(307, -55)",0
"(307, -34)",0
"(-151, -189)",0
"(-149, -191)",0
"(307, -40)",0
"(307, -41)",0
"(307, -42)",0
"(-146, -194)",0
"(307, -44)",0
"(307, -45)",0
"(-145, -195)",0
"(-142, -198)",0
"(307, -49)",0
"(307, -51)",0
"(-141, -199)",0
"(307, -104)",0
"(307, -64)",0
"(-131, -209)",0
"(307, -71)",0
"(-130, -210)",0
"(-129, -211)",0
"(307, -81)",0
"(-126, -214)",0
"(307, -87)",0
"(307, -88)",0
"(307, -89)",0
"(307, -91)",0
"(307, -93)",0
"(307, -97)",0
"(307, -213)",0
"(307, -214)",0
"(307, -220)",0
"(294, -306)",0
"(307, -292)",0
"(-25, -315)",0
"(307, -298)",0
"(307, -300)",0
"(307, -301)",0
"(307, -304)",0
"(-24, -316)",0
"(-22, -318)",0
"(-20, -320)",0
"(299, -306)",0
"(298, -306)",0
"(296, -306)",0
"(295, -306)",0
"(292, -306)",0
"(-71, -269)",0
"(291, -306)",0
"(288, -306)",0
"(286, -306)",0
"(-19, -321)",0
"(282, -306)",0
"(281, -306)",0
"(279, -306)",0
"(-17, -323)",0
"(278, -306)",0
"(-15, -325)",0
"(277, -306)",0
"(276, -306)",0
"(275, -306)",0
"(-32, -308)",0
"(307, -288)",0
"(307, -286)",0
"(-34, -306)",0
"(-67, -273)",0
"(-66, -274)",0
"(-65, -275)",0
"(307, -233)",0
"(-64, -276)",0
"(-63, -277)",0
"(-60, -280)",0
"(307, -240)",0
"(-58, -282)",0
"(-54, -286)",0
"(-52, -288)",0
"(-49, -291)",0
"(307, -253)",0
"(307, -254)",0
"(-48, -292)",0
"(-47, -293)",0
"(307, -258)",0
"(307, -260)",0
"(-40, -300)",0
"(-39, -301)",0
"(-38, -302)",0
"(-37, -303)",0
"(307, -272)",0
"(307, -275)",0
"(307, -280)",0
"(307, -281)",0
"(307, -284)",0
"(-160, 307)",0
"(-161, 307)",0
"(-163, 307)",0
"(-153, -154)",0
"(-117, -190)",0
"(-121, -186)",0
"(-340, 167)",0
"(-125, -182)",0
"(-126, -181)",0
"(-132, -175)",0
"(-134, -173)",0
"(-141, -166)",0
"(-340, 165)",0
"(-145, -162)",0
"(-146, -161)",0
"(-340, 163)",0
"(-152, -155)",0
"(-154, -153)",0
"(-114, -193)",0
"(-156, -151)",0
"(-157, -150)",0
"(-161, -146)",0
"(-340, 160)",0
"(-165, -142)",0
"(-340, 158)",0
"(-166, -141)",0
"(-340, 153)",0
"(-340, 151)",0
"(-169, -138)",0
"(-340, 149)",0
"(-340, 143)",0
"(-340, 142)",0
"(-116, -191)",0
"(-112, -195)",0
"(-340, 139)",0
"(-76, -231)",0
"(-43, -264)",0
"(-45, -262)",0
"(-46, -261)",0
"(-47, -260)",0
"(-48, -259)",0
"(-55, -252)",0
"(-56, -251)",0
"(-61, -246)",0
"(-65, -242)",0
"(-66, -241)",0
"(-340, 173)",0
"(-72, -235)",0
"(-74, -233)",0
"(-77, -230)",0
"(-106, -201)",0
"(-81, -226)",0
"(-340, 171)",0
"(-85, -222)",0
"(-86, -221)",0
"(-92, -215)",0
"(-94, -213)",0
"(-95, -212)",0
"(-96, -211)",0
"(-340, 170)",0
"(-97, -210)",0
"(-101, -206)",0
"(-340, 168)",0
"(-105, -202)",0
"(-340, 140)",0
"(-170, -137)",0
"(-287, -53)",0
"(-225, -82)",0
"(-201, -106)",0
"(-340, 88)",0
"(-203, -104)",0
"(-205, -102)",0
"(-206, -101)",0
"(-209, -98)",0
"(-210, -97)",0
"(-340, 87)",0
"(-215, -92)",0
"(-340, 85)",0
"(-220, -87)",0
"(-222, -85)",0
"(-223, -84)",0
"(-226, -81)",0
"(-340, 91)",0
"(-230, -77)",0
"(-231, -76)",0
"(-234, -73)",0
"(-235, -72)",0
"(-340, 83)",0
"(-240, -67)",0
"(-340, 81)",0
"(-243, -64)",0
"(-244, -63)",0
"(-245, -62)",0
"(-340, 80)",0
"(-340, 78)",0
"(-246, -61)",0
"(-200, -107)",0
"(-340, 92)",0
"(-340, 138)",0
"(-340, 113)",0
"(-340, 133)",0
"(-340, 132)",0
"(-340, 131)",0
"(-340, 130)",0
"(-340, 128)",0
"(-340, 127)",0
"(-171, -136)",0
"(-175, -132)",0
"(-340, 123)",0
"(-340, 121)",0
"(-176, -131)",0
"(-340, 120)",0
"(-340, 118)",0
"(-340, 111)",0
"(-196, -111)",0
"(-340, 108)",0
"(-340, 107)",0
"(-340, 105)",0
"(-180, -127)",0
"(-183, -124)",0
"(-184, -123)",0
"(-185, -122)",0
"(-340, 103)",0
"(-340, 100)",0
"(-340, 98)",0
"(-340, 95)",0
"(-340, 93)",0
"(-195, -112)",0
"(-41, -266)",0
"(-40, -267)",0
"(-39, -268)",0
"(134, -307)",0
"(160, -307)",0
"(159, -307)",0
"(156, -307)",0
"(155, -307)",0
"(153, -307)",0
"(-340, 204)",0
"(-340, 200)",0
"(149, -307)",0
"(148, -307)",0
"(147, -307)",0
"(139, -307)",0
"(138, -307)",0
"(-340, 199)",0
"(130, -307)",0
"(169, -307)",0
"(-340, 196)",0
"(129, -307)",0
"(125, -307)",0
"(120, -307)",0
"(-340, 194)",0
"(119, -307)",0
"(113, -307)",0
"(110, -307)",0
"(109, -307)",0
"(105, -307)",0
"(103, -307)",0
"(-340, 192)",0
"(100, -307)",0
"(165, -307)",0
"(170, -307)",0
"(-340, 177)",0
"(210, -307)",0
"(229, -307)",0
"(-340, 218)",0
"(-340, 217)",0
"(227, -307)",0
"(225, -307)",0
"(223, -307)",0
"(-340, 216)",0
"(220, -307)",0
"(-340, 214)",0
"(219, -307)",0
"(215, -307)",0
"(213, -307)",0
"(-340, 212)",0
"(209, -307)",0
"(-340, 208)",0
"(200, -307)",0
"(199, -307)",0
"(198, -307)",0
"(197, -307)",0
"(196, -307)",0
"(194, -307)",0
"(-340, 210)",0
"(190, -307)",0
"(189, -307)",0
"(185, -307)",0
"(180, -307)",0
"(179, -307)",0
"(177, -307)",0
"(99, -307)",0
"(95, -307)",0
"(94, -307)",0
"(-15, -292)",0
"(9, -307)",0
"(6, -307)",0
"(5, -307)",0
"(3, -307)",0
"(0, -307)",0
"(-1, -306)",0
"(-3, -304)",0
"(-5, -302)",0
"(-6, -301)",0
"(-7, -300)",0
"(-8, -299)",0
"(-10, -297)",0
"(-11, -296)",0
"(-20, -287)",0
"(91, -307)",0
"(-21, -286)",0
"(-340, 184)",0
"(-23, -284)",0
"(-24, -283)",0
"(-25, -282)",0
"(-26, -281)",0
"(-27, -280)",0
"(-28, -279)",0
"(-30, -277)",0
"(-31, -276)",0
"(-340, 178)",0
"(-35, -272)",0
"(-38, -269)",0
"(10, -307)",0
"(14, -307)",0
"(15, -307)",0
"(19, -307)",0
"(90, -307)",0
"(89, -307)",0
"(85, -307)",0
"(80, -307)",0
"(79, -307)",0
"(77, -307)",0
"(76, -307)",0
"(75, -307)",0
"(-340, 191)",0
"(58, -307)",0
"(54, -307)",0
"(51, -307)",0
"(48, -307)",0
"(47, -307)",0
"(45, -307)",0
"(40, -307)",0
"(39, -307)",0
"(-340, 188)",0
"(38, -307)",0
"(35, -307)",0
"(33, -307)",0
"(30, -307)",0
"(29, -307)",0
"(27, -307)",0
"(22, -307)",0
"(21, -307)",0
"(20, -307)",0
"(-248, -59)",0
"(-250, -57)",0
"(-255, -52)",0
"(-307, 304)",0
"(-307, 279)",0
"(-307, 281)",0
"(-307, 282)",0
"(-307, 284)",0
"(-307, 286)",0
"(-307, 287)",0
"(-307, 293)",0
"(-322, -18)",0
"(-321, -19)",0
"(-320, -20)",0
"(-307, 296)",0
"(-307, 300)",0
"(-307, 302)",0
"(-302, 307)",0
"(-307, 276)",0
"(-300, 307)",0
"(-299, 307)",0
"(-295, 307)",0
"(-293, 307)",0
"(-292, 307)",0
"(-291, 307)",0
"(-290, 307)",0
"(-289, 307)",0
"(-319, -21)",0
"(-287, 307)",0
"(-286, 307)",0
"(-285, 307)",0
"(-284, 307)",0
"(-307, 277)",0
"(-307, 274)",0
"(-340, 8)",0
"(-307, 230)",0
"(-307, 203)",0
"(-307, 204)",0
"(-340, 3)",0
"(-307, 210)",0
"(-307, 211)",0
"(-307, 215)",0
"(-340, 0)",0
"(-339, -1)",0
"(-307, 223)",0
"(-307, 224)",0
"(-338, -2)",0
"(-337, -3)",0
"(-335, -5)",0
"(-307, 231)",0
"(-307, 272)",0
"(-307, 235)",0
"(-307, 243)",0
"(-307, 244)",0
"(-334, -6)",0
"(-333, -7)",0
"(-332, -8)",0
"(-307, 250)",0
"(-307, 251)",0
"(-331, -9)",0
"(-307, 255)",0
"(-329, -11)",0
"(-307, 263)",0
"(-307, 264)",0
"(-283, 307)",0
"(-280, 307)",0
"(-275, 307)",0
"(-297, -43)",0
"(-206, 307)",0
"(-203, 307)",0
"(-202, 307)",0
"(-201, 307)",0
"(-302, -38)",0
"(-301, -39)",0
"(-200, 307)",0
"(-197, 307)",0
"(-300, -40)",0
"(-196, 307)",0
"(-195, 307)",0
"(-299, -41)",0
"(-192, 307)",0
"(-191, 307)",0
"(-274, 307)",0
"(-190, 307)",0
"(-294, -46)",0
"(-292, -48)",0
"(-187, 307)",0
"(-186, 307)",0
"(-183, 307)",0
"(-182, 307)",0
"(-181, 307)",0
"(-180, 307)",0
"(-172, 307)",0
"(-171, 307)",0
"(-170, 307)",0
"(-167, 307)",0
"(-210, 307)",0
"(-213, 307)",0
"(-214, 307)",0
"(-215, 307)",0
"(-270, 307)",0
"(-317, -23)",0
"(-265, 307)",0
"(-260, 307)",0
"(-252, 307)",0
"(-250, 307)",0
"(-314, -26)",0
"(-245, 307)",0
"(-243, 307)",0
"(-312, -28)",0
"(-310, -30)",0
"(-309, -31)",0
"(-242, 307)",0
"(-241, 307)",0
"(-240, 307)",0
"(-237, 307)",0
"(-236, 307)",0
"(-232, 307)",0
"(-230, 307)",0
"(-229, 307)",0
"(-226, 307)",0
"(-225, 307)",0
"(-224, 307)",0
"(-223, 307)",0
"(-220, 307)",0
"(-217, 307)",0
"(-216, 307)",0
"(-340, 7)",0
"(-340, 11)",0
"(-256, -51)",0
"(-307, 39)",0
"(-307, 11)",0
"(-307, 16)",0
"(-307, 17)",0
"(-307, 21)",0
"(-340, 60)",0
"(-307, 22)",0
"(-307, 24)",0
"(-307, 26)",0
"(-340, 58)",0
"(-307, 27)",0
"(-307, 28)",0
"(-340, 56)",0
"(-307, 32)",0
"(-307, 42)",0
"(-340, 61)",0
"(-340, 53)",0
"(-307, 44)",0
"(-307, 45)",0
"(-340, 52)",0
"(-307, 52)",0
"(-307, 57)",0
"(-340, 51)",0
"(-307, 61)",0
"(-340, 49)",0
"(-307, 62)",0
"(-307, 64)",0
"(-307, 65)",0
"(-340, 48)",0
"(-307, 8)",0
"(-340, 63)",0
"(-307, 196)",0
"(-340, 71)",0
