"(X,Y)",Moon Points
"(61, -175)",0
"(55, -175)",0
"(54, -175)",0
"(51, -175)",0
"(48, -175)",0
"(45, -175)",0
"(41, -175)",0
"(38, -175)",0
"(161, -175)",0
"(168, -175)",0
"(176, -97)",0
"(176, -117)",0
"(176, -133)",0
"(176, -129)",0
"(176, -125)",0
"(176, -121)",0
"(176, -120)",0
"(176, -119)",0
"(176, -114)",0
"(171, -175)",0
"(176, -113)",0
"(176, -109)",0
"(176, -105)",0
"(176, -102)",0
"(176, -101)",0
"(176, -100)",0
"(176, -134)",0
"(176, -137)",0
"(176, -139)",0
"(176, -140)",0
"(176, -141)",0
"(176, -145)",0
"(176, -149)",0
"(176, -153)",0
"(176, -154)",0
"(176, -157)",0
"(176, -159)",0
"(176, -160)",0
"(176, -161)",0
"(176, -165)",0
"(176, -169)",0
"(176, -173)",0
"(176, -174)",0
"(31, -175)",0
"(28, -175)",0
"(21, -175)",0
"(-104, -71)",0
"(-116, -59)",0
"(-115, -60)",0
"(-114, -61)",0
"(-111, -64)",0
"(-107, -68)",0
"(-105, -70)",0
"(-102, -73)",0
"(18, -175)",0
"(-99, -76)",0
"(-97, -78)",0
"(-94, -81)",0
"(-91, -84)",0
"(-87, -88)",0
"(-85, -90)",0
"(-126, -49)",0
"(-131, -44)",0
"(-134, -41)",0
"(-137, -38)",0
"(-139, -36)",0
"(-140, -35)",0
"(-146, -29)",0
"(-151, -24)",0
"(-154, -21)",0
"(-156, -19)",0
"(-166, -9)",0
"(-171, -4)",0
"(-174, -1)",0
"(-175, 4)",0
"(-175, 6)",0
"(-175, 7)",0
"(-175, 11)",0
"(-84, -91)",0
"(-82, -93)",0
"(-79, -96)",0
"(-30, -145)",0
"(12, -175)",0
"(11, -175)",0
"(10, -175)",0
"(9, -175)",0
"(5, -175)",0
"(4, -175)",0
"(1, -175)",0
"(-6, -169)",0
"(-11, -164)",0
"(-14, -161)",0
"(-16, -159)",0
"(-19, -156)",0
"(-20, -155)",0
"(-26, -149)",0
"(-31, -144)",0
"(-77, -98)",0
"(-34, -141)",0
"(-36, -139)",0
"(-40, -135)",0
"(-46, -129)",0
"(-48, -127)",0
"(-49, -126)",0
"(-54, -121)",0
"(-56, -119)",0
"(-59, -116)",0
"(-60, -115)",0
"(-66, -109)",0
"(-71, -104)",0
"(-74, -101)",0
"(-76, -99)",0
"(176, -99)",0
"(176, -94)",0
"(-131, 176)",0
"(-7, 176)",0
"(11, 165)",0
"(5, 171)",0
"(2, 174)",0
"(0, 176)",0
"(-3, 176)",0
"(-6, 176)",0
"(-9, 176)",0
"(-30, 176)",0
"(-10, 176)",0
"(-11, 176)",0
"(-19, 176)",0
"(-20, 176)",0
"(-21, 176)",0
"(-28, 176)",0
"(13, 163)",0
"(16, 160)",0
"(20, 156)",0
"(27, 149)",0
"(31, 145)",0
"(32, 144)",0
"(33, 143)",0
"(36, 140)",0
"(40, 136)",0
"(47, 129)",0
"(51, 125)",0
"(53, 123)",0
"(55, 121)",0
"(56, 120)",0
"(60, 116)",0
"(65, 111)",0
"(71, 105)",0
"(-29, 176)",0
"(-31, 176)",0
"(176, -91)",0
"(-110, 176)",0
"(-91, 176)",0
"(-98, 176)",0
"(-99, 176)",0
"(-100, 176)",0
"(-101, 176)",0
"(-109, 176)",0
"(-111, 176)",0
"(-39, 176)",0
"(-118, 176)",0
"(-119, 176)",0
"(-120, 176)",0
"(-121, 176)",0
"(-129, 176)",0
"(-130, 176)",0
"(-90, 176)",0
"(-89, 176)",0
"(-87, 176)",0
"(-81, 176)",0
"(-80, 176)",0
"(-79, 176)",0
"(-71, 176)",0
"(-70, 176)",0
"(-69, 176)",0
"(-61, 176)",0
"(-60, 176)",0
"(-59, 176)",0
"(-51, 176)",0
"(-50, 176)",0
"(-49, 176)",0
"(-43, 176)",0
"(-40, 176)",0
"(72, 104)",0
"(73, 103)",0
"(87, 89)",0
"(176, -26)",0
"(176, -45)",0
"(176, -39)",0
"(176, -37)",0
"(176, -34)",0
"(176, -33)",0
"(176, -29)",0
"(176, -25)",0
"(91, 85)",0
"(176, -21)",0
"(176, -20)",0
"(176, -19)",0
"(176, -17)",0
"(176, -14)",0
"(176, -13)",0
"(176, -46)",0
"(176, -48)",0
"(176, -49)",0
"(176, -51)",0
"(176, -53)",0
"(176, -54)",0
"(176, -57)",0
"(176, -59)",0
"(176, -60)",0
"(176, -61)",0
"(176, -65)",0
"(176, -71)",0
"(176, -74)",0
"(176, -76)",0
"(176, -80)",0
"(176, -81)",0
"(176, -85)",0
"(176, -9)",0
"(176, -5)",0
"(176, -1)",0
"(133, 43)",0
"(93, 83)",0
"(96, 80)",0
"(97, 79)",0
"(98, 78)",0
"(99, 77)",0
"(107, 69)",0
"(111, 65)",0
"(112, 64)",0
"(113, 63)",0
"(114, 62)",0
"(116, 60)",0
"(120, 56)",0
"(125, 51)",0
"(131, 45)",0
"(134, 42)",0
"(176, 0)",0
"(135, 41)",0
"(136, 40)",0
"(137, 39)",0
"(138, 38)",0
"(139, 37)",0
"(140, 36)",0
"(145, 31)",0
"(151, 25)",0
"(153, 23)",0
"(156, 20)",0
"(160, 16)",0
"(165, 11)",0
"(171, 5)",0
"(173, 3)",0
"(121, 56)",0
"(117, 60)",0
"(179, -131)",0
"(19, 159)",0
"(30, 148)",0
"(29, 149)",0
"(28, 150)",0
"(25, 153)",0
"(23, 155)",0
"(21, 157)",0
"(18, 160)",0
"(-6, 178)",0
"(14, 164)",0
"(10, 168)",0
"(9, 169)",0
"(3, 175)",0
"(0, 178)",0
"(-1, 178)",0
"(34, 144)",0
"(39, 139)",0
"(40, 138)",0
"(41, 137)",0
"(43, 135)",0
"(48, 130)",0
"(49, 129)",0
"(50, 128)",0
"(54, 124)",0
"(58, 120)",0
"(63, 115)",0
"(69, 109)",0
"(70, 108)",0
"(74, 104)",0
"(78, 100)",0
"(79, 99)",0
"(81, 97)",0
"(-5, 178)",0
"(-7, 178)",0
"(85, 93)",0
"(-178, 170)",0
"(-135, 178)",0
"(-145, 178)",0
"(-155, 178)",0
"(-164, 178)",0
"(-165, 178)",0
"(-175, 178)",0
"(-178, 157)",0
"(-15, 178)",0
"(-178, 156)",0
"(-178, 150)",0
"(-178, 137)",0
"(-178, 130)",0
"(-178, 117)",0
"(-178, 110)",0
"(-125, 178)",0
"(-115, 178)",0
"(-105, 178)",0
"(-95, 178)",0
"(-85, 178)",0
"(-84, 178)",0
"(-75, 178)",0
"(-65, 178)",0
"(-55, 178)",0
"(-47, 178)",0
"(-46, 178)",0
"(-45, 178)",0
"(-41, 178)",0
"(-35, 178)",0
"(-34, 178)",0
"(-25, 178)",0
"(-24, 178)",0
"(83, 95)",0
"(89, 89)",0
"(116, 61)",0
"(178, -50)",0
"(178, -75)",0
"(178, -67)",0
"(178, -66)",0
"(178, -60)",0
"(178, -59)",0
"(178, -55)",0
"(178, -48)",0
"(178, -23)",0
"(178, -46)",0
"(178, -43)",0
"(178, -40)",0
"(178, -39)",0
"(178, -35)",0
"(178, -28)",0
"(178, -78)",0
"(178, -86)",0
"(178, -87)",0
"(178, -93)",0
"(178, -99)",0
"(178, -100)",0
"(178, -106)",0
"(178, -107)",0
"(178, -112)",0
"(178, -119)",0
"(178, -120)",0
"(178, -126)",0
"(178, -127)",0
"(178, -134)",0
"(178, -135)",0
"(178, -139)",0
"(178, -140)",0
"(178, -26)",0
"(178, -20)",0
"(90, 88)",0
"(119, 59)",0
"(138, 40)",0
"(134, 44)",0
"(130, 48)",0
"(129, 49)",0
"(123, 55)",0
"(120, 58)",0
"(114, 64)",0
"(178, -19)",0
"(110, 68)",0
"(109, 69)",0
"(105, 73)",0
"(103, 75)",0
"(100, 78)",0
"(94, 84)",0
"(139, 39)",0
"(141, 37)",0
"(143, 35)",0
"(149, 29)",0
"(150, 28)",0
"(154, 24)",0
"(158, 20)",0
"(159, 19)",0
"(161, 17)",0
"(163, 15)",0
"(169, 9)",0
"(170, 8)",0
"(174, 4)",0
"(178, 0)",0
"(178, -6)",0
"(178, -7)",0
"(178, -15)",0
"(-178, 97)",0
"(-178, 94)",0
"(-178, 79)",0
"(63, -178)",0
"(40, -178)",0
"(45, -178)",0
"(50, -178)",0
"(55, -178)",0
"(60, -178)",0
"(62, -178)",0
"(66, -178)",0
"(110, -178)",0
"(70, -178)",0
"(80, -178)",0
"(90, -178)",0
"(100, -178)",0
"(103, -178)",0
"(105, -178)",0
"(30, -178)",0
"(20, -178)",0
"(16, -178)",0
"(13, -178)",0
"(10, -178)",0
"(5, -178)",0
"(4, -178)",0
"(-4, -174)",0
"(-5, -173)",0
"(-8, -170)",0
"(-9, -169)",0
"(-12, -166)",0
"(-19, -159)",0
"(-20, -158)",0
"(-21, -157)",0
"(-24, -154)",0
"(-25, -153)",0
"(106, -178)",0
"(114, -178)",0
"(-178, 76)",0
"(179, -150)",0
"(179, -165)",0
"(179, -164)",0
"(179, -161)",0
"(179, -159)",0
"(179, -157)",0
"(179, -151)",0
"(179, -149)",0
"(120, -178)",0
"(179, -148)",0
"(179, -146)",0
"(179, -144)",0
"(179, -141)",0
"(179, -139)",0
"(179, -137)",0
"(179, -166)",0
"(179, -167)",0
"(179, -169)",0
"(179, -170)",0
"(179, -171)",0
"(175, -178)",0
"(170, -178)",0
"(160, -178)",0
"(156, -178)",0
"(153, -178)",0
"(150, -178)",0
"(140, -178)",0
"(136, -178)",0
"(134, -178)",0
"(133, -178)",0
"(132, -178)",0
"(130, -178)",0
"(-28, -150)",0
"(-29, -149)",0
"(-32, -146)",0
"(-149, -29)",0
"(-164, -14)",0
"(-162, -16)",0
"(-161, -17)",0
"(-160, -18)",0
"(-159, -19)",0
"(-152, -26)",0
"(-148, -30)",0
"(-39, -139)",0
"(-145, -33)",0
"(-144, -34)",0
"(-141, -37)",0
"(-140, -38)",0
"(-139, -39)",0
"(-132, -46)",0
"(-165, -13)",0
"(-166, -12)",0
"(-169, -9)",0
"(-171, -7)",0
"(-172, -6)",0
"(-178, 10)",0
"(-178, 16)",0
"(-178, 17)",0
"(-178, 21)",0
"(-178, 26)",0
"(-178, 28)",0
"(-178, 29)",0
"(-178, 30)",0
"(-178, 37)",0
"(-178, 44)",0
"(-178, 50)",0
"(-178, 57)",0
"(-129, -49)",0
"(-128, -50)",0
"(-125, -53)",0
"(-64, -114)",0
"(-40, -138)",0
"(-41, -137)",0
"(-44, -134)",0
"(-45, -133)",0
"(-48, -130)",0
"(-50, -128)",0
"(-51, -127)",0
"(-52, -126)",0
"(-53, -125)",0
"(-55, -123)",0
"(-56, -122)",0
"(-59, -119)",0
"(-60, -118)",0
"(-61, -117)",0
"(-65, -113)",0
"(-124, -54)",0
"(-68, -110)",0
"(-69, -109)",0
"(-70, -108)",0
"(-72, -106)",0
"(-79, -99)",0
"(-80, -98)",0
"(-81, -97)",0
"(-84, -94)",0
"(-92, -86)",0
"(-104, -74)",0
"(-112, -66)",0
"(-119, -59)",0
"(-120, -58)",0
"(-121, -57)",0
"(178, -146)",0
"(178, -147)",0
"(178, -155)",0
"(-177, 170)",0
"(-160, 177)",0
"(-168, 177)",0
"(-169, 177)",0
"(-170, 177)",0
"(-177, 175)",0
"(-177, 171)",0
"(-177, 164)",0
"(-177, 131)",0
"(-177, 163)",0
"(-177, 158)",0
"(-177, 151)",0
"(-177, 150)",0
"(-177, 144)",0
"(-177, 143)",0
"(-159, 177)",0
"(-158, 177)",0
"(-150, 177)",0
"(-149, 177)",0
"(-148, 177)",0
"(-140, 177)",0
"(-139, 177)",0
"(-138, 177)",0
"(-130, 177)",0
"(-129, 177)",0
"(-128, 177)",0
"(-120, 177)",0
"(-119, 177)",0
"(-118, 177)",0
"(-110, 177)",0
"(-109, 177)",0
"(-108, 177)",0
"(-177, 135)",0
"(-177, 130)",0
"(-176, -1)",0
"(-177, 27)",0
"(-177, 50)",0
"(-177, 44)",0
"(-177, 43)",0
"(-177, 35)",0
"(-177, 31)",0
"(-177, 30)",0
"(-177, 24)",0
"(-177, 124)",0
"(-177, 23)",0
"(-177, 22)",0
"(-177, 15)",0
"(-177, 11)",0
"(-177, 10)",0
"(-177, 4)",0
"(-177, 51)",0
"(-177, 55)",0
"(-177, 63)",0
"(-177, 64)",0
"(-177, 72)",0
"(-177, 77)",0
"(-177, 83)",0
"(-177, 84)",0
"(-177, 92)",0
"(-177, 94)",0
"(-177, 95)",0
"(-177, 103)",0
"(-177, 104)",0
"(-177, 110)",0
"(-177, 111)",0
"(-177, 115)",0
"(-177, 123)",0
"(-100, 177)",0
"(-99, 177)",0
"(-98, 177)",0
"(35, 142)",0
"(56, 121)",0
"(53, 124)",0
"(48, 129)",0
"(44, 133)",0
"(41, 136)",0
"(36, 141)",0
"(33, 144)",0
"(-90, 177)",0
"(27, 150)",0
"(26, 151)",0
"(24, 153)",0
"(21, 156)",0
"(20, 157)",0
"(17, 160)",0
"(60, 117)",0
"(61, 116)",0
"(64, 113)",0
"(65, 112)",0
"(66, 111)",0
"(73, 104)",0
"(75, 102)",0
"(76, 101)",0
"(79, 98)",0
"(80, 97)",0
"(81, 96)",0
"(93, 84)",0
"(95, 82)",0
"(98, 79)",0
"(99, 78)",0
"(101, 76)",0
"(113, 64)",0
"(16, 161)",0
"(13, 164)",0
"(6, 171)",0
"(-45, 177)",0
"(-89, 177)",0
"(-88, 177)",0
"(-80, 177)",0
"(-79, 177)",0
"(-78, 177)",0
"(-70, 177)",0
"(-69, 177)",0
"(-68, 177)",0
"(-60, 177)",0
"(-59, 177)",0
"(-58, 177)",0
"(-50, 177)",0
"(-49, 177)",0
"(-48, 177)",0
"(-40, 177)",0
"(5, 172)",0
"(-39, 177)",0
"(-38, 177)",0
"(-30, 177)",0
"(-29, 177)",0
"(-28, 177)",0
"(-20, 177)",0
"(-19, 177)",0
"(-18, 177)",0
"(-10, 177)",0
"(-9, 177)",0
"(-8, 177)",0
"(-5, 177)",0
"(1, 176)",0
"(4, 173)",0
"(-177, 3)",0
"(-175, -2)",0
"(178, -159)",0
"(84, -177)",0
"(67, -177)",0
"(69, -177)",0
"(73, -177)",0
"(76, -177)",0
"(79, -177)",0
"(83, -177)",0
"(86, -177)",0
"(109, -177)",0
"(89, -177)",0
"(93, -177)",0
"(96, -177)",0
"(99, -177)",0
"(101, -177)",0
"(104, -177)",0
"(66, -177)",0
"(65, -177)",0
"(64, -177)",0
"(63, -177)",0
"(59, -177)",0
"(56, -177)",0
"(53, -177)",0
"(49, -177)",0
"(46, -177)",0
"(44, -177)",0
"(43, -177)",0
"(39, -177)",0
"(36, -177)",0
"(34, -177)",0
"(33, -177)",0
"(29, -177)",0
"(26, -177)",0
"(105, -177)",0
"(113, -177)",0
"(-171, -6)",0
"(173, -177)",0
"(157, -177)",0
"(159, -177)",0
"(163, -177)",0
"(164, -177)",0
"(166, -177)",0
"(169, -177)",0
"(174, -177)",0
"(114, -177)",0
"(176, -177)",0
"(178, -178)",0
"(178, -175)",0
"(178, -167)",0
"(178, -166)",0
"(178, -160)",0
"(155, -177)",0
"(154, -177)",0
"(151, -177)",0
"(149, -177)",0
"(146, -177)",0
"(143, -177)",0
"(139, -177)",0
"(137, -177)",0
"(136, -177)",0
"(135, -177)",0
"(134, -177)",0
"(131, -177)",0
"(129, -177)",0
"(126, -177)",0
"(123, -177)",0
"(119, -177)",0
"(116, -177)",0
"(23, -177)",0
"(19, -177)",0
"(15, -177)",0
"(-100, -77)",0
"(-124, -53)",0
"(-122, -55)",0
"(-116, -61)",0
"(-115, -62)",0
"(-111, -66)",0
"(-105, -72)",0
"(-96, -81)",0
"(14, -177)",0
"(-95, -82)",0
"(-91, -86)",0
"(-85, -92)",0
"(-83, -94)",0
"(-78, -99)",0
"(-76, -101)",0
"(-126, -51)",0
"(-127, -50)",0
"(-131, -46)",0
"(-135, -42)",0
"(-136, -41)",0
"(-138, -39)",0
"(-141, -36)",0
"(-144, -33)",0
"(-146, -31)",0
"(-147, -30)",0
"(-151, -26)",0
"(-155, -22)",0
"(-156, -21)",0
"(-162, -15)",0
"(-164, -13)",0
"(-166, -11)",0
"(-167, -10)",0
"(-75, -102)",0
"(-71, -106)",0
"(-67, -110)",0
"(-26, -151)",0
"(9, -177)",0
"(6, -177)",0
"(3, -177)",0
"(0, -177)",0
"(-2, -175)",0
"(-4, -173)",0
"(-6, -171)",0
"(-7, -170)",0
"(-11, -166)",0
"(-15, -162)",0
"(-16, -161)",0
"(-22, -155)",0
"(-23, -154)",0
"(-24, -153)",0
"(-27, -150)",0
"(-66, -111)",0
"(-31, -146)",0
"(-35, -142)",0
"(-36, -141)",0
"(-42, -135)",0
"(-44, -133)",0
"(-46, -131)",0
"(-47, -130)",0
"(-49, -128)",0
"(-50, -127)",0
"(-53, -124)",0
"(-55, -122)",0
"(-56, -121)",0
"(-62, -115)",0
"(-64, -113)",0
"(-175, -6)",0
"(-170, -11)",0
"(-175, 14)",0
"(126, -185)",0
"(105, -185)",0
"(106, -185)",0
"(109, -185)",0
"(113, -185)",0
"(116, -185)",0
"(123, -185)",0
"(133, -185)",0
"(163, -185)",0
"(135, -185)",0
"(136, -185)",0
"(140, -185)",0
"(143, -185)",0
"(146, -185)",0
"(153, -185)",0
"(104, -185)",0
"(103, -185)",0
"(96, -185)",0
"(95, -185)",0
"(93, -185)",0
"(86, -185)",0
"(85, -185)",0
"(83, -185)",0
"(76, -185)",0
"(75, -185)",0
"(73, -185)",0
"(66, -185)",0
"(63, -185)",0
"(56, -185)",0
"(53, -185)",0
"(46, -185)",0
"(45, -185)",0
"(156, -185)",0
"(166, -185)",0
"(36, -185)",0
"(186, -139)",0
"(186, -146)",0
"(186, -145)",0
"(186, -143)",0
"(186, -142)",0
"(186, -141)",0
"(186, -140)",0
"(186, -137)",0
"(169, -185)",0
"(186, -134)",0
"(186, -133)",0
"(186, -129)",0
"(186, -125)",0
"(186, -121)",0
"(186, -120)",0
"(186, -149)",0
"(186, -153)",0
"(186, -154)",0
"(186, -157)",0
"(186, -160)",0
"(186, -161)",0
"(186, -165)",0
"(186, -171)",0
"(186, -174)",0
"(186, -177)",0
"(186, -180)",0
"(186, -181)",0
"(186, -185)",0
"(186, -186)",0
"(176, -185)",0
"(174, -185)",0
"(173, -185)",0
"(44, -185)",0
"(34, -185)",0
"(-105, 186)",0
"(-116, -69)",0
"(-144, -41)",0
"(-141, -44)",0
"(-136, -49)",0
"(-126, -59)",0
"(-124, -61)",0
"(-121, -64)",0
"(-106, -79)",0
"(-76, -109)",0
"(-105, -80)",0
"(-99, -86)",0
"(-98, -87)",0
"(-96, -89)",0
"(-86, -99)",0
"(-84, -101)",0
"(-146, -39)",0
"(-150, -35)",0
"(-156, -29)",0
"(-161, -24)",0
"(-164, -21)",0
"(-167, -18)",0
"(-169, -16)",0
"(-170, -15)",0
"(-176, -9)",0
"(-181, -4)",0
"(-184, -1)",0
"(-185, 4)",0
"(-185, 6)",0
"(-185, 7)",0
"(-185, 11)",0
"(-185, 12)",0
"(-185, 14)",0
"(-81, -104)",0
"(-70, -115)",0
"(33, -185)",0
"(13, -185)",0
"(-4, -181)",0
"(0, -185)",0
"(2, -185)",0
"(3, -185)",0
"(5, -185)",0
"(6, -185)",0
"(14, -185)",0
"(-66, -119)",0
"(16, -185)",0
"(19, -185)",0
"(23, -185)",0
"(24, -185)",0
"(26, -185)",0
"(29, -185)",0
"(-6, -179)",0
"(-10, -175)",0
"(-14, -171)",0
"(-15, -170)",0
"(-17, -168)",0
"(-21, -164)",0
"(-24, -161)",0
"(-25, -160)",0
"(-26, -159)",0
"(-30, -155)",0
"(-36, -149)",0
"(-41, -144)",0
"(-44, -141)",0
"(-46, -139)",0
"(-56, -129)",0
"(-61, -124)",0
"(-64, -121)",0
"(186, -118)",0
"(186, -114)",0
"(186, -113)",0
"(26, 160)",0
"(50, 136)",0
"(46, 140)",0
"(43, 143)",0
"(41, 145)",0
"(35, 151)",0
"(30, 156)",0
"(25, 161)",0
"(4, 182)",0
"(24, 162)",0
"(22, 164)",0
"(21, 165)",0
"(17, 169)",0
"(10, 176)",0
"(6, 180)",0
"(57, 129)",0
"(61, 125)",0
"(63, 123)",0
"(66, 120)",0
"(70, 116)",0
"(77, 109)",0
"(81, 105)",0
"(83, 103)",0
"(86, 100)",0
"(90, 96)",0
"(95, 91)",0
"(101, 85)",0
"(103, 83)",0
"(104, 82)",0
"(106, 80)",0
"(110, 76)",0
"(115, 71)",0
"(5, 181)",0
"(1, 185)",0
"(186, -109)",0
"(-78, 186)",0
"(-56, 186)",0
"(-62, 186)",0
"(-64, 186)",0
"(-65, 186)",0
"(-66, 186)",0
"(-74, 186)",0
"(-82, 186)",0
"(-4, 186)",0
"(-84, 186)",0
"(-85, 186)",0
"(-86, 186)",0
"(-94, 186)",0
"(-95, 186)",0
"(-96, 186)",0
"(-55, 186)",0
"(-54, 186)",0
"(-46, 186)",0
"(-45, 186)",0
"(-44, 186)",0
"(-36, 186)",0
"(-35, 186)",0
"(-34, 186)",0
"(-26, 186)",0
"(-25, 186)",0
"(-24, 186)",0
"(-16, 186)",0
"(-15, 186)",0
"(-14, 186)",0
"(-13, 186)",0
"(-6, 186)",0
"(-5, 186)",0
"(121, 65)",0
"(123, 63)",0
"(126, 60)",0
"(186, -54)",0
"(186, -65)",0
"(186, -62)",0
"(186, -61)",0
"(186, -60)",0
"(186, -59)",0
"(186, -57)",0
"(186, -53)",0
"(130, 56)",0
"(186, -49)",0
"(186, -45)",0
"(186, -41)",0
"(186, -40)",0
"(186, -39)",0
"(186, -37)",0
"(186, -66)",0
"(186, -69)",0
"(186, -73)",0
"(186, -74)",0
"(186, -77)",0
"(186, -79)",0
"(186, -80)",0
"(186, -81)",0
"(186, -85)",0
"(186, -89)",0
"(186, -93)",0
"(186, -94)",0
"(186, -98)",0
"(186, -99)",0
"(186, -100)",0
"(186, -101)",0
"(186, -105)",0
"(186, -34)",0
"(186, -33)",0
"(186, -29)",0
"(181, 5)",0
"(135, 51)",0
"(141, 45)",0
"(142, 44)",0
"(143, 43)",0
"(146, 40)",0
"(150, 36)",0
"(155, 31)",0
"(158, 28)",0
"(161, 25)",0
"(165, 21)",0
"(166, 20)",0
"(170, 16)",0
"(175, 11)",0
"(178, 8)",0
"(183, 3)",0
"(186, -26)",0
"(185, 1)",0
"(186, 0)",0
"(186, -1)",0
"(186, -2)",0
"(186, -5)",0
"(186, -6)",0
"(186, -9)",0
"(186, -13)",0
"(186, -14)",0
"(186, -17)",0
"(186, -19)",0
"(186, -20)",0
"(186, -21)",0
"(186, -25)",0
"(-185, 18)",0
"(-185, 24)",0
"(-185, 26)",0
"(185, -40)",0
"(185, -54)",0
"(185, -53)",0
"(185, -49)",0
"(185, -48)",0
"(185, -46)",0
"(185, -42)",0
"(185, -36)",0
"(185, -16)",0
"(185, -34)",0
"(185, -33)",0
"(185, -29)",0
"(185, -28)",0
"(185, -26)",0
"(185, -22)",0
"(185, -56)",0
"(185, -58)",0
"(185, -62)",0
"(185, -66)",0
"(185, -68)",0
"(185, -69)",0
"(185, -73)",0
"(185, -74)",0
"(185, -76)",0
"(185, -78)",0
"(185, -80)",0
"(185, -82)",0
"(185, -86)",0
"(185, -88)",0
"(185, -89)",0
"(185, -93)",0
"(185, -97)",0
"(185, -20)",0
"(185, -14)",0
"(86, 99)",0
"(125, 60)",0
"(145, 40)",0
"(144, 41)",0
"(134, 51)",0
"(130, 55)",0
"(129, 56)",0
"(126, 59)",0
"(124, 61)",0
"(185, -13)",0
"(114, 71)",0
"(109, 76)",0
"(106, 79)",0
"(105, 80)",0
"(104, 81)",0
"(94, 91)",0
"(146, 39)",0
"(149, 36)",0
"(150, 35)",0
"(154, 31)",0
"(160, 25)",0
"(161, 24)",0
"(163, 22)",0
"(166, 19)",0
"(169, 16)",0
"(174, 11)",0
"(180, 5)",0
"(181, 4)",0
"(183, 2)",0
"(185, -2)",0
"(185, -6)",0
"(185, -8)",0
"(185, -9)",0
"(185, -99)",0
"(185, -102)",0
"(185, -105)",0
"(161, -184)",0
"(141, -184)",0
"(149, -184)",0
"(150, -184)",0
"(151, -184)",0
"(159, -184)",0
"(160, -184)",0
"(169, -184)",0
"(185, -106)",0
"(170, -184)",0
"(171, -184)",0
"(172, -184)",0
"(179, -184)",0
"(180, -184)",0
"(181, -184)",0
"(140, -184)",0
"(139, -184)",0
"(132, -184)",0
"(131, -184)",0
"(130, -184)",0
"(129, -184)",0
"(123, -184)",0
"(121, -184)",0
"(120, -184)",0
"(119, -184)",0
"(111, -184)",0
"(110, -184)",0
"(109, -184)",0
"(103, -184)",0
"(102, -184)",0
"(101, -184)",0
"(100, -184)",0
"(185, -183)",0
"(185, -182)",0
"(185, -181)",0
"(185, -138)",0
"(185, -108)",0
"(185, -109)",0
"(185, -113)",0
"(185, -117)",0
"(185, -118)",0
"(185, -119)",0
"(185, -122)",0
"(185, -126)",0
"(185, -128)",0
"(185, -129)",0
"(185, -133)",0
"(185, -134)",0
"(185, -135)",0
"(185, -136)",0
"(185, -142)",0
"(185, -176)",0
"(185, -143)",0
"(185, -148)",0
"(185, -149)",0
"(185, -153)",0
"(185, -154)",0
"(185, -155)",0
"(185, -156)",0
"(185, -162)",0
"(185, -165)",0
"(185, -166)",0
"(185, -167)",0
"(185, -170)",0
"(185, -172)",0
"(185, -174)",0
"(89, 96)",0
"(84, 101)",0
"(-185, 27)",0
"(-185, 134)",0
"(-185, 151)",0
"(-185, 147)",0
"(-185, 146)",0
"(-185, 144)",0
"(-185, 138)",0
"(-185, 135)",0
"(-185, 132)",0
"(-185, 112)",0
"(-185, 131)",0
"(-185, 127)",0
"(-185, 126)",0
"(-185, 125)",0
"(-185, 124)",0
"(-185, 118)",0
"(-185, 152)",0
"(-185, 154)",0
"(-185, 158)",0
"(-185, 164)",0
"(-185, 166)",0
"(-185, 168)",0
"(-185, 170)",0
"(-185, 173)",0
"(-185, 174)",0
"(-185, 178)",0
"(-185, 181)",0
"(-185, 183)",0
"(-184, 185)",0
"(-182, 185)",0
"(-181, 185)",0
"(-179, 185)",0
"(-172, 185)",0
"(-185, 114)",0
"(-185, 111)",0
"(77, 108)",0
"(-185, 51)",0
"(-185, 64)",0
"(-185, 60)",0
"(-185, 58)",0
"(-185, 55)",0
"(-185, 54)",0
"(-185, 52)",0
"(-185, 47)",0
"(-185, 107)",0
"(-185, 46)",0
"(-185, 44)",0
"(-185, 38)",0
"(-185, 34)",0
"(-185, 32)",0
"(-185, 31)",0
"(-185, 66)",0
"(-185, 67)",0
"(-185, 71)",0
"(-185, 72)",0
"(-185, 74)",0
"(-185, 78)",0
"(-185, 84)",0
"(-185, 86)",0
"(-185, 87)",0
"(-185, 91)",0
"(-185, 92)",0
"(-185, 97)",0
"(-185, 98)",0
"(-185, 100)",0
"(-185, 101)",0
"(-185, 104)",0
"(-185, 106)",0
"(-169, 185)",0
"(-159, 185)",0
"(-152, 185)",0
"(3, 182)",0
"(16, 169)",0
"(15, 170)",0
"(13, 172)",0
"(9, 176)",0
"(6, 179)",0
"(4, 181)",0
"(1, 184)",0
"(-149, 185)",0
"(-5, 185)",0
"(-9, 185)",0
"(-12, 185)",0
"(-19, 185)",0
"(-21, 185)",0
"(-22, 185)",0
"(18, 167)",0
"(20, 165)",0
"(21, 164)",0
"(22, 163)",0
"(23, 162)",0
"(25, 160)",0
"(26, 159)",0
"(29, 156)",0
"(34, 151)",0
"(44, 141)",0
"(46, 139)",0
"(49, 136)",0
"(56, 129)",0
"(64, 121)",0
"(66, 119)",0
"(69, 116)",0
"(70, 115)",0
"(-29, 185)",0
"(-30, 185)",0
"(-32, 185)",0
"(-92, 185)",0
"(-142, 185)",0
"(-139, 185)",0
"(-131, 185)",0
"(-130, 185)",0
"(-129, 185)",0
"(-122, 185)",0
"(-119, 185)",0
